Id,Rule Name,Product,Severity,Status,Confidence,Category,Is Pro Rule,Semgrep Autotriage Result,Semgrep Autotriage Reason,Ai Impact,Ai Exploit Conditions,Semgrep File Risk Tag,Repository Name,Repository Url,Line Of Code Url,Semgrep Platform Link,Created At,Last Opened At,Branch,Triaged At,Triage Comment,Triage Reason,Rule Description
768672253,dockerfile.security.missing-user-entrypoint.missing-user-entrypoint,Code,High,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/docker/ghost-dev/Dockerfile#L57,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672253,2026-04-29 15:29:15.515159,2026-04-29 15:29:15.431571,refs/heads/main,,,,"By not specifying a USER, a program in the container may run as 'root'. This is a security hazard. If an attacker can control a process running as root, they may have control over the container. Ensure that the last USER in a Dockerfile is a USER other than 'root'."
768672252,dockerfile.security.missing-user-entrypoint.missing-user-entrypoint,Code,High,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/docker/tb-cli/Dockerfile#L21,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672252,2026-04-29 15:29:15.515142,2026-04-29 15:29:15.431566,refs/heads/main,,,,"By not specifying a USER, a program in the container may run as 'root'. This is a security hazard. If an attacker can control a process running as root, they may have control over the container. Ensure that the last USER in a Dockerfile is a USER other than 'root'."
768672251,dockerfile.security.missing-user.missing-user,Code,High,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/docker/ghost-dev/Dockerfile#L58,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672251,2026-04-29 15:29:15.515126,2026-04-29 15:29:15.431560,refs/heads/main,,,,"By not specifying a USER, a program in the container may run as 'root'. This is a security hazard. If an attacker can control a process running as root, they may have control over the container. Ensure that the last USER in a Dockerfile is a USER other than 'root'."
768672250,yaml.github-actions.security.run-shell-injection.run-shell-injection,Code,High,Open,High,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/.github/workflows/ci.yml#L911,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672250,2026-04-29 15:29:15.515109,2026-04-29 15:29:15.431555,refs/heads/main,,,,"Using variable interpolation `${{...}}` with `github` context data in a `run:` step could allow an attacker to inject their own code into the runner. This would allow them to steal secrets and code. `github` context data can have arbitrary user input and should be treated as untrusted. Instead, use an intermediate environment variable with `env:` to store the data and use the environment variable in the `run:` script. Be sure to use double-quotes the environment variable, like this: ""$ENVVAR""."
768672249,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/apps/signup-form/index.html#L105,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672249,2026-04-29 15:29:15.515092,2026-04-29 15:29:15.431549,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
768672248,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/apps/signup-form/preview.html#L39,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672248,2026-04-29 15:29:15.515076,2026-04-29 15:29:15.431544,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
768672247,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/apps/signup-form/preview.html#L56,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672247,2026-04-29 15:29:15.515059,2026-04-29 15:29:15.431538,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
768672246,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/apps/signup-form/preview.html#L71,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672246,2026-04-29 15:29:15.515042,2026-04-29 15:29:15.431533,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
768672245,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/apps/signup-form/preview.html#L101,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672245,2026-04-29 15:29:15.515025,2026-04-29 15:29:15.431528,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
768672244,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/server/services/mail/templates/invite-user-by-api-key.html#L134,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672244,2026-04-29 15:29:15.515008,2026-04-29 15:29:15.431522,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
768672243,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/server/services/mail/templates/invite-user.html#L134,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672243,2026-04-29 15:29:15.514991,2026-04-29 15:29:15.431517,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
768672242,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/server/services/mail/templates/raw/invite-user.html#L99,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672242,2026-04-29 15:29:15.514975,2026-04-29 15:29:15.431512,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
768672241,javascript.browser.security.insufficient-postmessage-origin-validation.insufficient-postmessage-origin-validation,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/apps/activitypub/src/views/inbox/components/reader.tsx#L270,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672241,2026-04-29 15:29:15.514958,2026-04-29 15:29:15.431506,refs/heads/main,,,,No validation of origin is done by the addEventListener API. It may be possible to exploit this flaw to perform Cross Origin attacks such as Cross-Site Scripting(XSS).
768672240,javascript.browser.security.insufficient-postmessage-origin-validation.insufficient-postmessage-origin-validation,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/components/editor/modals/preview/browser.js#L31,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672240,2026-04-29 15:29:15.514941,2026-04-29 15:29:15.431501,refs/heads/main,,,,No validation of origin is done by the addEventListener API. It may be possible to exploit this flaw to perform Cross Origin attacks such as Cross-Site Scripting(XSS).
768672239,javascript.browser.security.insufficient-postmessage-origin-validation.insufficient-postmessage-origin-validation,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/services/billing.js#L24,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672239,2026-04-29 15:29:15.514925,2026-04-29 15:29:15.431496,refs/heads/main,,,,No validation of origin is done by the addEventListener API. It may be possible to exploit this flaw to perform Cross Origin attacks such as Cross-Site Scripting(XSS).
768672238,javascript.browser.security.insufficient-postmessage-origin-validation.insufficient-postmessage-origin-validation,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/services/explore.js#L48,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672238,2026-04-29 15:29:15.514908,2026-04-29 15:29:15.431490,refs/heads/main,,,,No validation of origin is done by the addEventListener API. It may be possible to exploit this flaw to perform Cross Origin attacks such as Cross-Site Scripting(XSS).
768672237,javascript.browser.security.insufficient-postmessage-origin-validation.insufficient-postmessage-origin-validation,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/server/services/koenig/node-renderers/transistor-renderer.js#L160,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672237,2026-04-29 15:29:15.514891,2026-04-29 15:29:15.431483,refs/heads/main,,,,No validation of origin is done by the addEventListener API. It may be possible to exploit this flaw to perform Cross Origin attacks such as Cross-Site Scripting(XSS).
768672236,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/apps/admin/src/layout/app-sidebar/hooks/use-featurebase.ts#L126,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672236,2026-04-29 15:29:15.514871,2026-04-29 15:29:15.431477,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672235,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/apps/portal/src/app.js#L151,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672235,2026-04-29 15:29:15.514855,2026-04-29 15:29:15.431472,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672234,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/apps/portal/src/components/popup-modal.js#L85,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672234,2026-04-29 15:29:15.514838,2026-04-29 15:29:15.431467,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672233,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/apps/portal/src/components/popup-modal.js#L137,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672233,2026-04-29 15:29:15.514821,2026-04-29 15:29:15.431451,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672232,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/components/gh-billing-iframe.js#L61,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672232,2026-04-29 15:29:15.514804,2026-04-29 15:29:15.431444,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672231,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/components/gh-billing-iframe.js#L75,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672231,2026-04-29 15:29:15.514787,2026-04-29 15:29:15.431439,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672230,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/components/gh-billing-iframe.js#L101,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672230,2026-04-29 15:29:15.514771,2026-04-29 15:29:15.431434,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672229,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/components/gh-explore-iframe.js#L68,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672229,2026-04-29 15:29:15.514754,2026-04-29 15:29:15.431430,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672228,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/services/billing.js#L89,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672228,2026-04-29 15:29:15.514737,2026-04-29 15:29:15.431425,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672227,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/services/billing.js#L105,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672227,2026-04-29 15:29:15.514721,2026-04-29 15:29:15.431420,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672226,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/services/explore.js#L77,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672226,2026-04-29 15:29:15.514704,2026-04-29 15:29:15.431415,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672225,javascript.browser.security.wildcard-postmessage-configuration.wildcard-postmessage-configuration,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/services/explore.js#L84,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672225,2026-04-29 15:29:15.514687,2026-04-29 15:29:15.431410,refs/heads/main,,,,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
768672224,javascript.browser.xss.xss,Code,Medium,Open,High,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/components/editor/modals/preview/email.js#L163,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672224,2026-04-29 15:29:15.514670,2026-04-29 15:29:15.431405,refs/heads/main,,,,"Untrusted input could be used to tamper with a web page rendering, which can lead to a Cross-site scripting (XSS) vulnerability. XSS vulnerabilities occur when untrusted input executes malicious JavaScript code, leading to issues such as account compromise and sensitive information leakage. To prevent this vulnerability, validate the user input, perform contextual output encoding or sanitize the input."
768672223,javascript.express.security.audit.express-cookie-settings.express-cookie-session-no-domain,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/frontend/apps/private-blogging/lib/middleware.js#L59,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672223,2026-04-29 15:29:15.514653,2026-04-29 15:29:15.431400,refs/heads/main,,,,"Default session middleware settings: `domain` not set. It indicates the domain of the cookie; use it to compare against the domain of the server in which the URL is being requested. If they match, then check the path attribute next."
768672222,javascript.express.security.audit.express-cookie-settings.express-cookie-session-no-domain,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/server/services/auth/session/express-session.js#L15,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672222,2026-04-29 15:29:15.514636,2026-04-29 15:29:15.431395,refs/heads/main,,,,"Default session middleware settings: `domain` not set. It indicates the domain of the cookie; use it to compare against the domain of the server in which the URL is being requested. If they match, then check the path attribute next."
768672221,javascript.express.security.audit.express-cookie-settings.express-cookie-session-no-expires,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/frontend/apps/private-blogging/lib/middleware.js#L59,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672221,2026-04-29 15:29:15.514619,2026-04-29 15:29:15.431390,refs/heads/main,,,,Default session middleware settings: `expires` not set. Use it to set expiration date for persistent cookies.
768672220,javascript.express.security.audit.express-cookie-settings.express-cookie-session-no-expires,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/server/services/auth/session/express-session.js#L15,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672220,2026-04-29 15:29:15.514602,2026-04-29 15:29:15.431385,refs/heads/main,,,,Default session middleware settings: `expires` not set. Use it to set expiration date for persistent cookies.
768672219,javascript.express.security.audit.express-cookie-settings.express-cookie-session-no-httponly,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/frontend/apps/private-blogging/lib/middleware.js#L59,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672219,2026-04-29 15:29:15.514585,2026-04-29 15:29:15.431379,refs/heads/main,,,,"Default session middleware settings: `httpOnly` not set. It ensures the cookie is sent only over HTTP(S), not client JavaScript, helping to protect against cross-site scripting attacks."
768672218,javascript.express.security.audit.express-cookie-settings.express-cookie-session-no-path,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/frontend/apps/private-blogging/lib/middleware.js#L59,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672218,2026-04-29 15:29:15.514568,2026-04-29 15:29:15.431374,refs/heads/main,,,,"Default session middleware settings: `path` not set. It indicates the path of the cookie; use it to compare against the request path. If this and domain match, then send the cookie in the request."
768672217,javascript.express.security.audit.express-cookie-settings.express-cookie-session-no-secure,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/frontend/apps/private-blogging/lib/middleware.js#L59,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672217,2026-04-29 15:29:15.514551,2026-04-29 15:29:15.431368,refs/heads/main,,,,Default session middleware settings: `secure` not set. It ensures the browser only sends the cookie over HTTPS.
768672216,javascript.express.security.audit.express-cookie-settings.express-cookie-session-no-secure,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/server/services/auth/session/express-session.js#L15,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672216,2026-04-29 15:29:15.514535,2026-04-29 15:29:15.431363,refs/heads/main,,,,Default session middleware settings: `secure` not set. It ensures the browser only sends the cookie over HTTPS.
768672215,javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/server/web/api/testmode/routes.js#L54,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672215,2026-04-29 15:29:15.514518,2026-04-29 15:29:15.431358,refs/heads/main,,,,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination"
768672214,javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/server/web/api/testmode/routes.js#L71,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672214,2026-04-29 15:29:15.514501,2026-04-29 15:29:15.431352,refs/heads/main,,,,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination"
768672213,javascript.express.security.audit.xss.direct-response-write.direct-response-write,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/frontend/services/sitemap/handler.js#L42,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672213,2026-04-29 15:29:15.514484,2026-04-29 15:29:15.431347,refs/heads/main,,,,"Detected directly writing to a Response object from user-defined input. This bypasses any HTML escaping and may expose your application to a Cross-Site-scripting (XSS) vulnerability. Instead, use 'resp.render()' to render safely escaped HTML."
768672212,javascript.express.security.audit.xss.direct-response-write.direct-response-write,Code,Medium,Open,Medium,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/core/core/server/web/api/testmode/routes.js#L110,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672212,2026-04-29 15:29:15.514467,2026-04-29 15:29:15.431341,refs/heads/main,,,,"Detected directly writing to a Response object from user-defined input. This bypasses any HTML escaping and may expose your application to a Cross-Site-scripting (XSS) vulnerability. Instead, use 'resp.render()' to render safely escaped HTML."
768672211,javascript.express.security.audit.xss.mustache.explicit-unescape.template-explicit-unescape,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/components/gh-blog-url.hbs#L1,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672211,2026-04-29 15:29:15.514451,2026-04-29 15:29:15.431336,refs/heads/main,,,,"Detected an explicit unescape in a Mustache template, using triple braces '{{{...}}}' or ampersand '&'. If external data can reach these locations, your application is exposed to a cross-site scripting (XSS) vulnerability. If you must do this, ensure no external data can reach this location."
768672210,javascript.express.security.audit.xss.mustache.explicit-unescape.template-explicit-unescape,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/components/gh-theme-error-li.hbs#L5,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672210,2026-04-29 15:29:15.514434,2026-04-29 15:29:15.431331,refs/heads/main,,,,"Detected an explicit unescape in a Mustache template, using triple braces '{{{...}}}' or ampersand '&'. If external data can reach these locations, your application is exposed to a cross-site scripting (XSS) vulnerability. If you must do this, ensure no external data can reach this location."
768672209,javascript.express.security.audit.xss.mustache.explicit-unescape.template-explicit-unescape,Code,Medium,Open,Low,security,False,,,,,,d2v6/Ghost,https://github.com/d2v6/Ghost,https://github.com/d2v6/Ghost/blob/f5284c51d75627e6b54e0a45950a89e347274f3e/ghost/admin/app/components/gh-theme-error-li.hbs#L19,https://semgrep.dev/orgs/d2v6_personal_org/findings/768672209,2026-04-29 15:29:15.514417,2026-04-29 15:29:15.431326,refs/heads/main,,,,"Detected an explicit unescape in a Mustache template, using triple braces '{{{...}}}' or ampersand '&'. If external data can reach these locations, your application is exposed to a cross-site scripting (XSS) vulnerability. If you must do this, ensure no external data can reach this location."
